"gene.y"	"Sample"	"chr"	"start"	"end"	"n"	"clusterID"	"N"	"coord"	"gene.x"	"annotation"	"FDR"	"ensemblID"	"verdict"	"deltapsi"	"transcripts"	"bam_slice"	"event"	"SS_Coords"	"ENSG.ID"	"median.cpm"	"sd"	"sum"
"471"	"TPP2"	"Nalm_K700E"	"chr13"	102638315	102640299	2	"clu_3789_+"	2	"chr13:102638315-102640299"	"<i>TPP2</i>"	"cryptic"	0.00657	"ENSG00000163319.11"	"cryptic_threeprime"	0.103	"."	"chr13:102637315-102641299"	"chr13:102638315-102640299"	"chr13:102639799-102640799"	"ENSG00000134900.12"	148.8140678	2.959037226	0
"472"	"TPR"	"BRCA_K700E"	"chr1"	186331596	186332195	3	"clu_1881_-"	2	"chr1:186331581-186332195"	"<i>TPR</i>"	"cryptic"	0.0467	"ENSG00000047410.14"	"cryptic_threeprime"	0.051	"."	"chr1:186330596-186333195"	"chr1:186331596-186332195"	"chr1:186331695-186332695"	"ENSG00000047410.14"	130.9527207	34.0469711	0
"473"	"TPR"	"MDS_K700E"	"chr1"	186331596	186332195	3	"clu_14290_-"	2	"chr1:186331581-186332195"	"<i>TPR</i>"	"cryptic"	4.92e-06	"ENSG00000031003.10"	"cryptic_threeprime"	0.097	"."	"chr1:186330596-186333195"	"chr1:186331596-186332195"	"chr1:186331695-186332695"	"ENSG00000047410.14"	156.3540253	52.68873231	0
"474"	"TPR"	"Nalm_K700E"	"chr1"	186331596	186332195	3	"clu_1283_-"	2	"chr1:186331581-186332195"	"<i>TPR</i>"	"cryptic"	0.00354	"ENSG00000156970.13"	"cryptic_threeprime"	0.086	"."	"chr1:186330596-186333195"	"chr1:186331596-186332195"	"chr1:186331695-186332695"	"ENSG00000047410.14"	186.4063706	3.703663795	0
"475"	"TRABD"	"BRCA_K700E"	"chr22"	50197351	50197437	2	"clu_12284_+"	2	"chr22:50197351-50197449"	"<i>TRABD</i>"	"cryptic"	0.0203	"ENSG00000170638.10"	"cryptic_threeprime"	0.063	"."	"chr22:50196351-50198437"	"chr22:50197351-50197437"	"chr22:50196937-50197937"	"ENSG00000170638.10"	26.36433376	8.801860483	0
"476"	"TRABD"	"Nalm_K700E"	"chr22"	50197351	50197437	2	"clu_9510_+"	2	"chr22:50197351-50197449"	"<i>TRABD</i>"	"cryptic"	0.011	"ENSG00000137338.6"	"cryptic_threeprime"	0.053	"."	"chr22:50196351-50198437"	"chr22:50197351-50197437"	"chr22:50196937-50197937"	"ENSG00000170638.10"	98.92522197	1.981844202	0
"477"	"TRIM37"	"BRCA_K700E"	"chr17"	59001741	59012328	4	"clu_8143_-"	4	"chr17:58999459-59012328"	"<i>TRIM37</i>"	"annotated"	0.0205	"ENSG00000108395.14"	"annotated"	0.098	"ENST00000585287.5"	"chr17:59000741-59013328"	"chr17:59001741-59012328"	"chr17:59011828-59012828"	"ENSG00000108395.14"	62.27594572	27.0771515	0
"478"	"TRIM37"	"K562_K700E"	"chr17"	59001741	59012328	4	"clu_2406_-"	2	"chr17:59001714-59012328"	"<i>TRIM37</i>"	"annotated"	0.0131	"ENSG00000176915.15"	"annotated"	0.34	"ENST00000585287.5"	"chr17:59000741-59013328"	"chr17:59001741-59012328"	"chr17:59011828-59012828"	"ENSG00000108395.14"	59.03442273	0.882810612	0
"479"	"TRIM37"	"MDS_K700E"	"chr17"	59001741	59012328	4	"clu_9878_-"	5	"chr17:58999459-59012328"	"<i>TRIM37</i>"	"cryptic"	0.0136	"ENSG00000187239.16"	"annotated"	0.142	"ENST00000585287.5"	"chr17:59000741-59013328"	"chr17:59001741-59012328"	"chr17:59011828-59012828"	"ENSG00000108395.14"	64.95180979	10.68113394	0
"480"	"TRIM37"	"MDS_K700E"	"chr17"	59070968	59075647	2	"clu_9880_-"	2	"chr17:59070947-59075647"	"<i>TRIM37</i>"	"cryptic"	3.51e-05	"ENSG00000174501.14"	"cryptic_threeprime"	0.301	"."	"chr17:59069968-59076647"	"chr17:59070968-59075647"	"chr17:59075147-59076147"	"ENSG00000108395.14"	64.95180979	10.68113394	0
"481"	"TRIM37"	"Nalm_K700E"	"chr17"	59070968	59075647	2	"clu_5920_-"	2	"chr17:59070947-59075647"	"<i>TRIM37</i>"	"cryptic"	0.00122	"ENSG00000108395.14"	"cryptic_threeprime"	0.318	"."	"chr17:59069968-59076647"	"chr17:59070968-59075647"	"chr17:59075147-59076147"	"ENSG00000108395.14"	97.27840571	2.161683837	0
"482"	"TRIM37"	"Nalm_K700E"	"chr17"	59001741	59012328	4	"clu_5917_-"	4	"chr17:58999459-59012328"	"<i>TRIM37</i>"	"annotated"	1.15e-05	"ENSG00000108395.14"	"annotated"	0.135	"ENST00000585287.5"	"chr17:59000741-59013328"	"chr17:59001741-59012328"	"chr17:59011828-59012828"	"ENSG00000108395.14"	97.27840571	2.161683837	0
"483"	"TRIP12"	"K562_K700E"	"chr2"	229793130	229795179	3	"clu_3257_-"	2	"chr2:229793130-229795179"	"<i>TRIP12</i>"	"cryptic"	0.0287	"ENSG00000155100.11"	"cryptic_threeprime"	0.207	"."	"chr2:229792130-229796179"	"chr2:229793130-229795179"	"chr2:229794679-229795679"	"ENSG00000153827.14"	167.3679411	0.36615503	1
"484"	"TRIP12"	"MDS_K700E"	"chr2"	229793130	229795179	3	"clu_7227_-"	2	"chr2:229793130-229795179"	"<i>TRIP12</i>"	"cryptic"	0.00743	"ENSG00000136305.11"	"cryptic_threeprime"	0.355	"."	"chr2:229792130-229796179"	"chr2:229793130-229795179"	"chr2:229794679-229795679"	"ENSG00000153827.14"	275.4064378	65.81415628	1
"485"	"TRIP12"	"Nalm_K700E"	"chr2"	229793130	229795179	3	"clu_8571_-"	2	"chr2:229793130-229795179"	"<i>TRIP12</i>"	"cryptic"	0.00705	"ENSG00000108591.10"	"cryptic_threeprime"	0.192	"."	"chr2:229792130-229796179"	"chr2:229793130-229795179"	"chr2:229794679-229795679"	"ENSG00000153827.14"	244.7160528	2.583476194	1
"486"	"TRMT13"	"MDS_K700E"	"chr1"	100140514	100140845	2	"clu_18788_+"	3	"chr1:100140514-100140967"	"<i>TRMT13</i>"	"cryptic"	0.00356	"ENSG00000140395.8"	"cryptic_threeprime"	0.275	"."	"chr1:100139514-100141845"	"chr1:100140514-100140845"	"chr1:100140345-100141345"	"ENSG00000122435.11"	29.45035684	11.217664	0
"487"	"TRMT13"	"Nalm_K700E"	"chr1"	100140514	100140845	2	"clu_323_+"	2	"chr1:100140514-100140852"	"<i>TRMT13</i>"	"cryptic"	0.00757	"ENSG00000163170.12"	"cryptic_threeprime"	0.216	"."	"chr1:100139514-100141845"	"chr1:100140514-100140845"	"chr1:100140345-100141345"	"ENSG00000122435.11"	26.7972255	0.397872141	0
"488"	"TTC3"	"BRCA_K700E"	"chr21"	37198025	37200214	3	"clu_11577_+"	3	"chr21:37198016-37200232"	"<i>TTC3</i>"	"cryptic"	0.0228	"ENSG00000182670.13"	"cryptic_threeprime"	0.057	"."	"chr21:37197025-37201214"	"chr21:37198025-37200214"	"chr21:37199714-37200714"	"ENSG00000182670.13"	352.0238391	103.2125439	0
"489"	"TTC3"	"MDS_K700E"	"chr21"	37198025	37200214	3	"clu_29029_+"	2	"chr21:37198025-37200232"	"<i>TTC3</i>"	"cryptic"	9.31e-06	"ENSG00000166801.15"	"cryptic_threeprime"	0.082	"."	"chr21:37197025-37201214"	"chr21:37198025-37200214"	"chr21:37199714-37200714"	"ENSG00000182670.13"	288.0017734	77.14770029	0
"490"	"TTC3"	"Nalm_K700E"	"chr21"	37198025	37200214	3	"clu_8981_+"	2	"chr21:37198025-37200232"	"<i>TTC3</i>"	"cryptic"	0.000813	"ENSG00000182670.13"	"cryptic_threeprime"	0.118	"."	"chr21:37197025-37201214"	"chr21:37198025-37200214"	"chr21:37199714-37200714"	"ENSG00000182670.13"	310.4420092	2.526466627	0
"491"	"TTI1"	"MDS_K700E"	"chr20"	38002793	38006197	2	"clu_10356_-"	2	"chr20:38002776-38006197"	"<i>TTI1</i>"	"cryptic"	0.000255	"ENSG00000244734.3"	"cryptic_threeprime"	0.553	"."	"chr20:38001793-38007197"	"chr20:38002793-38006197"	"chr20:38005697-38006697"	"ENSG00000101407.13"	47.88042049	10.71175188	0
"492"	"TTI1"	"Nalm_K700E"	"chr20"	38002793	38006197	2	"clu_8878_-"	2	"chr20:38002776-38006197"	"<i>TTI1</i>"	"cryptic"	0.0029	"ENSG00000183020.15"	"cryptic_threeprime"	0.434	"."	"chr20:38001793-38007197"	"chr20:38002793-38006197"	"chr20:38005697-38006697"	"ENSG00000101407.13"	44.28888705	1.819888183	0
"493"	"TTK"	"MDS_K700E"	"chr6"	80040703	80042098	2	"clu_22492_+"	2	"chr6:80040703-80042119"	"<i>TTK</i>"	"cryptic"	0.00771	"ENSG00000130741.10"	"cryptic_threeprime"	0.099	"."	"chr6:80039703-80043098"	"chr6:80040703-80042098"	"chr6:80041598-80042598"	"ENSG00000112742.10"	47.3357975	18.39334162	0
"494"	"TTK"	"Nalm_K700E"	"chr6"	80040703	80042098	2	"clu_11886_+"	2	"chr6:80040703-80042119"	"<i>TTK</i>"	"cryptic"	0.00876	"ENSG00000101079.21"	"cryptic_threeprime"	0.058	"."	"chr6:80039703-80043098"	"chr6:80040703-80042098"	"chr6:80041598-80042598"	"ENSG00000112742.10"	93.36479528	6.335994116	0
"495"	"UBA1"	"BRCA_K700E"	"chrX"	47200544	47200894	2	"clu_17789_+"	2	"chrX:47199614-47200894"	"<i>UBA1</i>"	"cryptic"	0.0272	"ENSG00000130985.17"	"cryptic_fiveprime"	0.145	"."	"chrX:47199544-47201894"	"chrX:47200544-47200894"	"chrX:47200394-47201394"	"ENSG00000130985.17"	439.3043955	108.6146191	0
"496"	"UBA1"	"K562_K700E"	"chrX"	47199614	47200410	3	"clu_5732_+"	2	"chrX:47199614-47200894"	"<i>UBA1</i>"	"cryptic"	0.0059	"ENSG00000042753.12"	"cryptic_threeprime"	0.204	"."	"chrX:47198614-47201410"	"chrX:47199614-47200410"	"chrX:47199910-47200910"	"ENSG00000130985.17"	185.4716862	2.230980323	0
"497"	"UBA1"	"MDS_K700E"	"chrX"	47199614	47200410	3	"clu_722_+"	5	"chrX:47199614-47200894"	"<i>UBA1</i>"	"cryptic"	0.00148	"ENSG00000135269.17"	"cryptic_threeprime"	0.219	"."	"chrX:47198614-47201410"	"chrX:47199614-47200410"	"chrX:47199910-47200910"	"ENSG00000130985.17"	315.8037721	31.52906563	0
"498"	"UBA1"	"Nalm_K700E"	"chrX"	47199614	47200410	3	"clu_13689_+"	3	"chrX:47199614-47200894"	"<i>UBA1</i>"	"cryptic"	3.95e-05	"ENSG00000130985.17"	"cryptic_threeprime"	0.164	"."	"chrX:47198614-47201410"	"chrX:47199614-47200410"	"chrX:47199910-47200910"	"ENSG00000130985.17"	410.2897426	4.121998007	0
"499"	"UBA1"	"Nalm_K700E"	"chrX"	47200544	47200894	2	"clu_13689_+"	3	"chrX:47199614-47200894"	"<i>UBA1</i>"	"cryptic"	3.95e-05	"ENSG00000130985.17"	"cryptic_fiveprime"	0.171	"."	"chrX:47199544-47201894"	"chrX:47200544-47200894"	"chrX:47200394-47201394"	"ENSG00000130985.17"	410.2897426	4.121998007	0
"500"	"UBA7"	"MDS_K700E"	"chr3"	49811080	49811273	2	"clu_17551_-"	2	"chr3:49811080-49811273"	"<i>UBA7</i>"	"cryptic"	0.000103	"ENSG00000236953.1"	"cryptic_threeprime"	0.297	"."	"chr3:49810080-49812273"	"chr3:49811080-49811273"	"chr3:49810773-49811773"	"ENSG00000182179.13"	62.5494186	18.13518732	0
"501"	"UBA7"	"Nalm_K700E"	"chr3"	49811080	49811273	2	"clu_10060_-"	2	"chr3:49811080-49811273"	"<i>UBA7</i>"	"cryptic"	0.012	"ENSG00000028203.19"	"cryptic_threeprime"	0.23	"."	"chr3:49810080-49812273"	"chr3:49811080-49811273"	"chr3:49810773-49811773"	"ENSG00000182179.13"	30.92525762	0.914775087	0
"502"	"UBXN2A"	"MDS_K700E"	"chr2"	23984831	23999655	2	"clu_27875_+"	2	"chr2:23984831-23999672"	"<i>UBXN2A</i>"	"cryptic"	9.92e-05	"ENSG00000240370.6"	"cryptic_threeprime"	0.254	"."	"chr2:23983831-24000655"	"chr2:23984831-23999655"	"chr2:23999155-24000155"	"ENSG00000173960.14"	56.18973353	12.18390189	0
"503"	"UBXN2A"	"Nalm_K700E"	"chr2"	23984831	23999655	2	"clu_7666_+"	2	"chr2:23984831-23999672"	"<i>UBXN2A</i>"	"cryptic"	0.00594	"ENSG00000223959.9"	"cryptic_threeprime"	0.157	"."	"chr2:23983831-24000655"	"chr2:23984831-23999655"	"chr2:23999155-24000155"	"ENSG00000173960.14"	66.33763416	0.365690718	0
"504"	"UGGT1"	"MDS_K700E"	"chr2"	128155587	128157252	2	"clu_28392_+"	3	"chr2:128155587-128157252"	"<i>UGGT1</i>"	"annotated"	0.0411	"ENSG00000070831.15"	"annotated"	0.189	"ENST00000259253.10+ENST00000376723.7+ENST00000438277.5+ENST00000488439.1"	"chr2:128154587-128158252"	"chr2:128155587-128157252"	"chr2:128156752-128157752"	"ENSG00000136731.13"	308.592832	69.06327483	14
"505"	"UGGT1"	"Nalm_K700E"	"chr2"	128155587	128157252	2	"clu_7897_+"	3	"chr2:128155587-128157252"	"<i>UGGT1</i>"	"annotated"	0.0208	"ENSG00000171109.19"	"annotated"	0.223	"ENST00000259253.11+ENST00000376723.7+ENST00000438277.5+ENST00000488439.1"	"chr2:128154587-128158252"	"chr2:128155587-128157252"	"chr2:128156752-128157752"	"ENSG00000136731.13"	215.6360597	2.656509464	14
"506"	"UQCC1"	"MDS_K700E"	"chr20"	35346423	35347164	2	"clu_10323_-"	5	"chr20:35314765-35347164"	"<i>UQCC1</i>"	"cryptic"	1.54e-06	"ENSG00000050426.15"	"annotated"	0.293	"ENST00000491125.5+ENST00000498651.1"	"chr20:35345423-35348164"	"chr20:35346423-35347164"	"chr20:35346664-35347664"	"ENSG00000101019.22"	75.85778861	9.521897049	0
"507"	"UQCC1"	"Nalm_K700E"	"chr20"	35346423	35347164	2	"clu_8859_-"	2	"chr20:35314765-35347164"	"<i>UQCC1</i>"	"annotated"	0.00557	"ENSG00000183793.14"	"annotated"	0.287	"ENST00000491125.5+ENST00000498651.1"	"chr20:35345423-35348164"	"chr20:35346423-35347164"	"chr20:35346664-35347664"	"ENSG00000101019.22"	93.30052272	1.377598872	0
"508"	"USP39"	"MDS_K700E"	"chr2"	85621579	85623606	2	"clu_28187_+"	3	"chr2:85621579-85623646"	"<i>USP39</i>"	"cryptic"	0.00369	"ENSG00000168488.18"	"cryptic_threeprime"	0.062	"."	"chr2:85620579-85624606"	"chr2:85621579-85623606"	"chr2:85623106-85624106"	"ENSG00000168883.20"	100.9739962	20.95847226	0
"509"	"USP39"	"Nalm_K700E"	"chr2"	85621579	85623606	2	"clu_7815_+"	3	"chr2:85621579-85623646"	"<i>USP39</i>"	"cryptic"	8.46e-05	"ENSG00000168883.20"	"cryptic_threeprime"	0.057	"."	"chr2:85620579-85624606"	"chr2:85621579-85623606"	"chr2:85623106-85624106"	"ENSG00000168883.20"	140.7931514	4.037795755	0
"510"	"UXS1"	"K562_K700E"	"chr2"	106164799	106166056	3	"clu_3196_-"	2	"chr2:106164784-106166056"	"<i>UXS1</i>"	"annotated"	0.0258	"ENSG00000132153.15"	"annotated"	0.421	"ENST00000283148.12"	"chr2:106163799-106167056"	"chr2:106164799-106166056"	"chr2:106165556-106166556"	"ENSG00000115652.15"	36.12079436	0.96587985	0
"511"	"UXS1"	"MDS_K700E"	"chr2"	106164799	106166056	3	"clu_6860_-"	2	"chr2:106164784-106166056"	"<i>UXS1</i>"	"annotated"	7.71e-05	"ENSG00000130731.15"	"annotated"	0.483	"ENST00000283148.11"	"chr2:106163799-106167056"	"chr2:106164799-106166056"	"chr2:106165556-106166556"	"ENSG00000115652.15"	81.10531467	15.46238563	0
"512"	"UXS1"	"Nalm_K700E"	"chr2"	106164799	106166056	3	"clu_8417_-"	2	"chr2:106164784-106166056"	"<i>UXS1</i>"	"annotated"	0.000655	"ENSG00000115652.15"	"annotated"	0.422	"ENST00000283148.12"	"chr2:106163799-106167056"	"chr2:106164799-106166056"	"chr2:106165556-106166556"	"ENSG00000115652.15"	185.5090091	2.545012493	0
"513"	"VEZT"	"MDS_K700E"	"chr12"	95266632	95270039	2	"clu_1528_+"	2	"chr12:95266632-95270051"	"<i>VEZT</i>"	"annotated"	0.0423	"ENSG00000205639.10"	"annotated"	0.282	"ENST00000397792.8+ENST00000546398.5+ENST00000547611.5+ENST00000548371.5+ENST00000548455.5+ENST00000550106.5+ENST00000551994.5+ENST00000552660.5"	"chr12:95265632-95271039"	"chr12:95266632-95270039"	"chr12:95269539-95270539"	"ENSG00000028203.19"	70.8873685	14.60296194	0
"514"	"VEZT"	"Nalm_K700E"	"chr12"	95266632	95270039	2	"clu_3422_+"	4	"chr12:95266632-95282313"	"<i>VEZT</i>"	"cryptic"	0.013	"ENSG00000114779.20"	"annotated"	0.102	"ENST00000397792.8+ENST00000546398.5+ENST00000547611.5+ENST00000548371.5+ENST00000548455.5+ENST00000550106.5+ENST00000551994.5+ENST00000552660.5"	"chr12:95265632-95271039"	"chr12:95266632-95270039"	"chr12:95269539-95270539"	"ENSG00000028203.19"	89.71122253	0.930315566	0
"515"	"VPS51"	"BRCA_K700E"	"chr11"	65109923	65110463	3	"clu_3554_+"	2	"chr11:65109923-65110482"	"<i>VPS51</i>"	"cryptic"	0.0255	"ENSG00000149823.9"	"cryptic_threeprime"	0.067	"."	"chr11:65108923-65111463"	"chr11:65109923-65110463"	"chr11:65109963-65110963"	"ENSG00000149823.9"	46.51168218	21.42487263	0
"516"	"VPS51"	"MDS_K700E"	"chr11"	65109923	65110463	3	"clu_20740_+"	4	"chr11:65109788-65110482"	"<i>VPS51</i>"	"cryptic"	4.07e-06	"ENSG00000160752.14"	"cryptic_threeprime"	0.151	"."	"chr11:65108923-65111463"	"chr11:65109923-65110463"	"chr11:65109963-65110963"	"ENSG00000149823.9"	127.1281922	29.03982636	0
"517"	"VPS51"	"Nalm_K700E"	"chr11"	65109923	65110463	3	"clu_2547_+"	2	"chr11:65109923-65110482"	"<i>VPS51</i>"	"cryptic"	0.0203	"ENSG00000103168.17"	"cryptic_threeprime"	0.06	"."	"chr11:65108923-65111463"	"chr11:65109923-65110463"	"chr11:65109963-65110963"	"ENSG00000149823.9"	81.10883461	0.91463063	0
"518"	"WDR90"	"MDS_K700E"	"chr16"	658344	658510	2	"clu_4710_+"	3	"chr16:658344-658569"	"<i>WDR90</i>"	"cryptic"	9.31e-06	"ENSG00000143947.13"	"cryptic_threeprime"	0.477	"."	"chr16:657344-659510"	"chr16:658344-658510"	"chr16:658010-659010"	"ENSG00000161996.19"	66.01650683	14.84017436	0
"519"	"WDR90"	"Nalm_K700E"	"chr16"	658344	658510	2	"clu_4774_+"	2	"chr16:658344-658525"	"<i>WDR90</i>"	"cryptic"	0.00126	"ENSG00000161996.19"	"cryptic_threeprime"	0.426	"."	"chr16:657344-659510"	"chr16:658344-658510"	"chr16:658010-659010"	"ENSG00000161996.19"	95.45722066	6.922719469	0
"520"	"YY1AP1"	"BRCA_K700E"	"chr1"	155660933	155661307	3	"clu_1759_-"	2	"chr1:155660913-155661307"	"<i>YY1AP1</i>"	"cryptic"	0.0154	"ENSG00000163374.20"	"cryptic_threeprime"	0.06	"."	"chr1:155659933-155662307"	"chr1:155660933-155661307"	"chr1:155660807-155661807"	"ENSG00000163374.20"	68.47640471	19.77226406	0
"521"	"YY1AP1"	"MDS_K700E"	"chr1"	155660933	155661307	3	"clu_14110_-"	2	"chr1:155660913-155661307"	"<i>YY1AP1</i>"	"cryptic"	7.94e-06	"ENSG00000121481.10"	"cryptic_threeprime"	0.078	"."	"chr1:155659933-155662307"	"chr1:155660933-155661307"	"chr1:155660807-155661807"	"ENSG00000163374.20"	116.0776601	18.02109621	0
"522"	"YY1AP1"	"Nalm_K700E"	"chr1"	155660933	155661307	3	"clu_1206_-"	2	"chr1:155660913-155661307"	"<i>YY1AP1</i>"	"cryptic"	0.00908	"ENSG00000074370.18"	"cryptic_threeprime"	0.073	"."	"chr1:155659933-155662307"	"chr1:155660933-155661307"	"chr1:155660807-155661807"	"ENSG00000163374.20"	74.85514161	0.899157199	0
"523"	"ZBED5"	"MDS_K700E"	"chr11"	10855118	10856144	2	"clu_21341_-"	3	"chr11:10855081-10856144"	"<i>ZBED5</i>"	"annotated"	0.0242	"ENSG00000160201.11"	"annotated"	0.376	"ENST00000432999.6+ENST00000526852.5"	"chr11:10854118-10857144"	"chr11:10855118-10856144"	"chr11:10855644-10856644"	"ENSG00000236287.8"	43.80606183	17.02624666	0
"524"	"ZBED5"	"Nalm_K700E"	"chr11"	10855118	10856144	2	"clu_2047_-"	3	"chr11:10855081-10856144"	"<i>ZBED5</i>"	"annotated"	0.000703	"ENSG00000236287.8"	"annotated"	0.397	"ENST00000432999.6+ENST00000526852.5"	"chr11:10854118-10857144"	"chr11:10855118-10856144"	"chr11:10855644-10856644"	"ENSG00000236287.8"	79.6446167	1.997757865	0
"525"	"ZDHHC16"	"MDS_K700E"	"chr10"	97454799	97455639	2	"clu_8967_+"	3	"chr10:97454799-97455714"	"<i>ZDHHC16</i>"	"annotated"	0.00123	"ENSG00000107331.16"	"annotated"	0.389	"ENST00000487315.1"	"chr10:97453799-97456639"	"chr10:97454799-97455639"	"chr10:97455139-97456139"	"ENSG00000171307.19"	32.32015555	3.728133594	0
"526"	"ZDHHC16"	"Nalm_K700E"	"chr10"	97454799	97455639	2	"clu_1878_+"	3	"chr10:97454799-97455714"	"<i>ZDHHC16</i>"	"annotated"	0.000369	"ENSG00000171307.19"	"annotated"	0.533	"ENST00000487315.1"	"chr10:97453799-97456639"	"chr10:97454799-97455639"	"chr10:97455139-97456139"	"ENSG00000171307.19"	42.79784868	1.15751466	0
"527"	"ZFYVE27"	"MDS_K700E"	"chr10"	97743164	97744712	2	"clu_8970_+"	6	"chr10:97738649-97744729"	"<i>ZFYVE27</i>"	"cryptic"	1.09e-06	"ENSG00000168675.18"	"cryptic_threeprime"	0.154	"."	"chr10:97742164-97745712"	"chr10:97743164-97744712"	"chr10:97744212-97745212"	"ENSG00000155256.18"	62.27113843	6.770995248	0
"528"	"ZFYVE27"	"Nalm_K700E"	"chr10"	97743164	97744712	2	"clu_1880_+"	4	"chr10:97738674-97744729"	"<i>ZFYVE27</i>"	"cryptic"	2.19e-07	"ENSG00000155256.18"	"cryptic_threeprime"	0.142	"."	"chr10:97742164-97745712"	"chr10:97743164-97744712"	"chr10:97744212-97745212"	"ENSG00000155256.18"	97.58839465	2.107664266	0
"529"	"ZMYM4"	"MDS_K700E"	"chr1"	35405468	35407987	2	"clu_18469_+"	2	"chr1:35405468-35408008"	"<i>ZMYM4</i>"	"cryptic"	0.00072	"ENSG00000173085.13"	"cryptic_threeprime"	0.173	"."	"chr1:35404468-35408987"	"chr1:35405468-35407987"	"chr1:35407487-35408487"	"ENSG00000146463.12"	133.7262749	29.59392619	0
"530"	"ZMYM4"	"Nalm_K700E"	"chr1"	35405468	35407987	2	"clu_164_+"	2	"chr1:35405468-35408008"	"<i>ZMYM4</i>"	"cryptic"	0.00521	"ENSG00000126777.18"	"cryptic_threeprime"	0.188	"."	"chr1:35404468-35408987"	"chr1:35405468-35407987"	"chr1:35407487-35408487"	"ENSG00000146463.12"	112.9619471	1.140806195	0
"531"	"ZNF219"	"MDS_K700E"	"chr14"	21093304	21093586	2	"clu_1835_-"	2	"chr14:21093290-21093586"	"<i>ZNF219</i>"	"annotated"	0.0144	"ENSG00000100410.7"	"annotated"	0.261	"ENST00000554478.5+ENST00000554923.1"	"chr14:21092304-21094586"	"chr14:21093304-21093586"	"chr14:21093086-21094086"	"ENSG00000165804.16"	24.40533479	5.430086129	0
"532"	"ZNF219"	"Nalm_K700E"	"chr14"	21093304	21093586	2	"clu_4060_-"	2	"chr14:21093290-21093586"	"<i>ZNF219</i>"	"annotated"	0.0395	"ENSG00000083937.10"	"annotated"	0.31	"ENST00000554478.5+ENST00000554923.1"	"chr14:21092304-21094586"	"chr14:21093304-21093586"	"chr14:21093086-21094086"	"ENSG00000165804.16"	32.70383367	0.934840633	0
"533"	"ZNF771"	"MDS_K700E"	"chr16"	30407664	30408032	2	"clu_5149_+"	2	"chr16:30407664-30408045"	"<i>ZNF771</i>"	"annotated"	0.0144	"ENSG00000215126.10"	"annotated"	0.532	"ENST00000434417.1"	"chr16:30406664-30409032"	"chr16:30407664-30408032"	"chr16:30407532-30408532"	"ENSG00000179965.12"	6.874299052	2.212228954	1
"534"	"ZNF771"	"Nalm_K700E"	"chr16"	30407664	30408032	2	"clu_5031_+"	2	"chr16:30407664-30408045"	"<i>ZNF771</i>"	"annotated"	0.00348	"ENSG00000056972.20"	"annotated"	0.375	"ENST00000434417.1"	"chr16:30406664-30409032"	"chr16:30407664-30408032"	"chr16:30407532-30408532"	"ENSG00000179965.12"	19.85303586	1.407362109	1
"535"	"ZNF91"	"MDS_K700E"	"chr19"	23362739	23373742	2	"clu_24546_-"	4	"chr19:23362725-23374638"	"<i>ZNF91</i>"	"cryptic"	0.00052	"ENSG00000198189.10"	"cryptic_threeprime"	0.37	"."	"chr19:23361739-23374742"	"chr19:23362739-23373742"	"chr19:23373242-23374242"	"ENSG00000167232.14"	67.00265496	17.6081506	0
"536"	"ZNF91"	"Nalm_K700E"	"chr19"	23362739	23373742	2	"clu_6946_-"	2	"chr19:23362725-23373742"	"<i>ZNF91</i>"	"cryptic"	0.00463	"ENSG00000275052.5"	"cryptic_threeprime"	0.648	"."	"chr19:23361739-23374742"	"chr19:23362739-23373742"	"chr19:23373242-23374242"	"ENSG00000167232.14"	64.38082895	0.978595222	0
